CustomerID,Age,Income,LoanAmount,LoanTenure,CreditScore,ExistingLoansCount,MonthlyEMI,TotalAssets,TotalLiabilities,NetMonthlyIncome,EmploymentType,MaritalStatus,EducationLevel,PropertyOwnership,LoanPurpose,RiskFlag
CUST01395,47,371133,4277739,29,544,0,12292,2387330,3885904,30927,Salaried,Married,Post-Graduate,Mortgaged,Home,1
CUST01396,48,1478014,2977644,25,468,3,9925,8294314,492684,123167,Salaried,Married,Graduate,Rented,Education,0
CUST01397,50,512613,315891,8,385,3,3290,7584679,1822169,42717,Unemployed,Single,Graduate,Owned,Business,0
CUST01398,23,1486741,1762641,21,503,4,6994,6339728,247264,123895,Self-Employed,Single,High School,Mortgaged,Car,1
CUST01399,34,2339717,4127188,18,701,1,19107,9783362,354412,194976,Self-Employed,Divorced,Graduate,Rented,Business,0
CUST01400,58,1412119,268835,27,734,4,829,1094838,1270404,117676,Salaried,Divorced,High School,Owned,Car,0
CUST01401,32,1939543,531202,9,408,2,4918,3919276,4505286,161628,Business Owner,Married,Graduate,Rented,Personal,0
CUST01402,34,877804,4177322,29,306,2,12003,6067404,6130318,73150,Self-Employed,Divorced,High School,Rented,Education,1
CUST01403,35,2318436,363253,11,636,2,2751,810534,4678753,193203,Self-Employed,Married,Doctorate,Rented,Home,0
CUST01404,29,2059981,4799249,21,648,5,19044,9762964,1639062,171665,Self-Employed,Single,Graduate,Rented,Personal,0
CUST01405,28,2304198,3805074,12,888,2,26424,5760843,4813979,192016,Salaried,Married,Graduate,Mortgaged,Education,0
CUST01406,36,1892751,3342321,20,756,3,13926,3150131,1846482,157729,Unemployed,Single,Graduate,Mortgaged,Car,0
CUST01407,59,1676072,2704737,10,630,5,22539,2467458,3688767,139672,Unemployed,Single,Graduate,Owned,Car,1
CUST01408,22,1383753,492232,25,655,0,1640,111293,7111541,115312,Self-Employed,Divorced,Post-Graduate,Mortgaged,Education,1
CUST01409,34,2331360,2102012,19,687,3,9219,5967163,1076346,194280,Salaried,Married,Post-Graduate,Owned,Home,0
CUST01410,24,2143252,4048397,9,571,4,37485,9770237,6999592,178604,Self-Employed,Single,Graduate,Mortgaged,Personal,1
CUST01411,46,1129254,4524117,28,706,5,13464,458644,2167945,94104,Salaried,Married,Post-Graduate,Owned,Home,1
CUST01412,32,351282,2262558,21,417,0,8978,4198435,5362313,29273,Self-Employed,Married,High School,Owned,Car,1
CUST01413,56,158498,4204552,13,798,4,26952,6654689,2090204,13208,Salaried,Married,Doctorate,Rented,Personal,1
CUST01414,47,698683,3894145,4,817,4,81128,4366234,1312110,58223,Business Owner,Single,Graduate,Owned,Medical,0
CUST01415,55,297042,335236,29,560,2,963,6544203,3603223,24753,Unemployed,Married,Post-Graduate,Mortgaged,Education,0
CUST01416,49,647029,3119866,22,574,4,11817,7154859,3049193,53919,Salaried,Married,Post-Graduate,Owned,Personal,1
CUST01417,40,407295,3099631,20,598,2,12915,9659450,4059729,33941,Self-Employed,Married,Graduate,Rented,Business,1
CUST01418,59,2455472,2737251,25,790,3,9124,6083415,1889419,204622,Business Owner,Divorced,Graduate,Mortgaged,Personal,0
CUST01419,42,374080,3872723,18,405,2,17929,7127257,7826637,31173,Salaried,Married,Doctorate,Rented,Medical,1
CUST01420,62,1623194,4453018,7,504,1,53012,3089667,5374764,135266,Salaried,Divorced,High School,Rented,Education,0
CUST01421,64,976500,2774928,7,668,4,33034,1593277,6724807,81375,Salaried,Widowed,Graduate,Mortgaged,Car,1
CUST01422,47,559406,1635917,3,716,1,45442,1089780,6239448,46617,Business Owner,Single,Graduate,Owned,Education,1
CUST01423,51,1797986,4915877,2,477,1,204828,1182604,5793253,149832,Salaried,Single,Graduate,Rented,Education,1
CUST01424,32,2430804,4819959,22,370,5,18257,8290888,1137069,202567,Salaried,Married,Graduate,Owned,Personal,1
CUST01425,57,2008024,3445935,25,604,5,11486,502177,4704693,167335,Salaried,Divorced,Post-Graduate,Owned,Home,1
CUST01426,50,2441811,3221151,5,683,3,53685,4885434,7183646,203484,Salaried,Single,Post-Graduate,Owned,Medical,0
CUST01427,60,1537001,565507,17,759,3,2772,6172345,768882,128083,Salaried,Single,Graduate,Rented,Home,0
CUST01428,33,1732900,2037999,4,301,2,42458,6757495,3702607,144408,Self-Employed,Married,Doctorate,Owned,Medical,0
CUST01429,55,494125,1031575,13,310,3,6612,753572,1474702,41177,Salaried,Married,High School,Rented,Education,1
CUST01430,42,2153178,2598724,23,531,3,9415,8618996,6360046,179431,Self-Employed,Single,Graduate,Rented,Medical,0
CUST01431,29,1907568,4139915,24,638,3,14374,4429646,7451028,158964,Self-Employed,Married,High School,Rented,Car,0
CUST01432,29,746956,1161424,28,302,3,3456,275451,413100,62246,Business Owner,Single,Graduate,Rented,Car,0
CUST01433,46,983784,4983945,10,404,3,41532,1414352,6410757,81982,Salaried,Widowed,Graduate,Owned,Car,1
CUST01434,35,1585591,691173,28,551,5,2057,8607914,2884649,132132,Self-Employed,Married,Graduate,Mortgaged,Medical,0
CUST01435,26,180534,536779,23,467,4,1944,9437119,7711188,15044,Self-Employed,Married,Graduate,Rented,Car,1
CUST01436,40,2072095,4873636,10,726,2,40613,7542773,118247,172674,Salaried,Divorced,Post-Graduate,Mortgaged,Education,0
CUST01437,50,809383,546630,10,320,3,4555,3400174,1531664,67448,Salaried,Married,Graduate,Rented,Home,1
CUST01438,35,326197,3689159,4,833,1,76857,9473535,5747877,27183,Salaried,Divorced,Graduate,Rented,Car,1
CUST01439,63,926911,3828765,27,401,1,11817,2829736,6227282,77242,Self-Employed,Single,Graduate,Rented,Business,1
CUST01440,55,2114056,1684037,6,564,4,23389,2412548,635607,176171,Salaried,Single,Doctorate,Rented,Home,1
CUST01441,44,794477,368553,8,891,3,3839,7672905,1280559,66206,Unemployed,Married,Post-Graduate,Rented,Business,0
CUST01442,62,1417098,1576996,12,697,0,10951,3291981,2706286,118091,Business Owner,Single,Post-Graduate,Rented,Medical,0
CUST01443,40,2057894,389372,4,899,2,8111,5247737,278586,171491,Self-Employed,Married,Doctorate,Rented,Business,0
CUST01444,28,229220,3377590,24,311,5,11727,6648639,6253989,19101,Unemployed,Married,Post-Graduate,Mortgaged,Personal,1
CUST01445,23,1935827,4449641,21,731,3,17657,1744351,5357240,161318,Self-Employed,Single,High School,Owned,Medical,0
CUST01446,62,828428,4985570,5,345,5,83092,9265350,5991731,69035,Salaried,Married,Graduate,Mortgaged,Business,1
CUST01447,63,1784547,4012226,5,667,3,66870,1746728,3756918,148712,Salaried,Married,Graduate,Mortgaged,Medical,0
CUST01448,53,592016,3884436,1,495,0,323703,9927426,5122316,49334,Business Owner,Married,High School,Owned,Personal,1
CUST01449,26,476661,4413737,28,766,1,13136,2846014,4582340,39721,Salaried,Single,Graduate,Owned,Education,1
CUST01450,34,2002500,3860875,13,374,0,24749,4225702,5552165,166875,Unemployed,Widowed,Graduate,Rented,Business,0
CUST01451,23,2048409,3270041,20,837,4,13625,2607474,3604711,170700,Salaried,Married,Graduate,Owned,Car,0
CUST01452,24,2456114,4981458,5,588,4,83024,5438373,5209850,204676,Salaried,Divorced,Post-Graduate,Owned,Personal,1
CUST01453,32,1741363,1646555,7,611,2,19601,108159,5162984,145113,Self-Employed,Married,Graduate,Rented,Home,1
CUST01454,46,1244816,2093169,16,642,4,10901,1788454,5130207,103734,Business Owner,Married,Doctorate,Rented,Personal,1
CUST01455,24,607868,4536250,7,321,3,54002,5241759,6979713,50655,Business Owner,Single,Post-Graduate,Owned,Home,1
CUST01456,64,843761,1589567,18,486,4,7359,6970356,2797237,70313,Salaried,Married,Post-Graduate,Mortgaged,Home,1
CUST01457,41,1673020,1528681,27,725,4,4718,9631297,7031269,139418,Salaried,Single,High School,Owned,Car,0
CUST01458,33,963341,802819,9,876,2,7433,8389967,225325,80278,Self-Employed,Widowed,Doctorate,Owned,Medical,0
CUST01459,44,1286252,1413778,18,890,3,6545,9224533,3889463,107187,Business Owner,Single,High School,Owned,Medical,0
CUST01460,55,544950,2988534,27,621,1,9223,8006628,3534606,45412,Salaried,Married,Post-Graduate,Mortgaged,Personal,0
CUST01461,35,1182472,4437682,26,454,4,14223,7787630,6944681,98539,Self-Employed,Married,High School,Mortgaged,Personal,1
CUST01462,24,709234,724503,1,586,5,60375,3523846,363677,59102,Salaried,Married,High School,Owned,Car,0
CUST01463,24,413489,3420071,4,578,1,71251,9059509,1734014,34457,Self-Employed,Married,Graduate,Rented,Home,1
CUST01464,58,460078,3843381,29,538,4,11044,9636313,3750939,38339,Salaried,Married,Post-Graduate,Owned,Home,1
CUST01465,26,1368015,4483576,27,516,0,13838,5184266,6523598,114001,Unemployed,Married,Post-Graduate,Owned,Home,0
CUST01466,49,1011090,3762737,10,820,2,31356,1291431,3712631,84257,Salaried,Divorced,Post-Graduate,Owned,Education,0
CUST01467,38,384839,821711,16,534,4,4279,522064,5111593,32069,Self-Employed,Married,Post-Graduate,Mortgaged,Medical,1
CUST01468,55,1358602,2470119,17,317,1,12108,4990303,1429772,113216,Self-Employed,Married,Graduate,Rented,Home,0
CUST01469,24,535995,4763869,20,732,1,19849,6384933,7546357,44666,Salaried,Divorced,Doctorate,Rented,Education,1
CUST01470,60,186293,4546640,22,699,2,17222,5590511,6274093,15524,Salaried,Single,Graduate,Owned,Personal,1
CUST01471,52,461483,3083073,11,527,0,23356,8973029,343872,38456,Self-Employed,Single,Post-Graduate,Mortgaged,Home,0
CUST01472,41,1204031,4817789,26,677,3,15441,5411487,5633674,100335,Self-Employed,Single,Post-Graduate,Mortgaged,Personal,0
CUST01473,30,2392154,3356773,2,864,0,139865,6643963,1035334,199346,Self-Employed,Married,Graduate,Owned,Education,0
CUST01474,64,717929,371209,1,854,1,30934,7603118,4476316,59827,Self-Employed,Married,Graduate,Rented,Business,0
CUST01475,34,819432,4574599,28,773,1,13614,8959166,5667542,68286,Salaried,Single,Post-Graduate,Rented,Education,0
CUST01476,43,720238,882322,6,650,5,12254,6135111,7407268,60019,Unemployed,Single,Doctorate,Mortgaged,Personal,0
CUST01477,38,984730,1934727,29,316,5,5559,5619191,564041,82060,Salaried,Single,Post-Graduate,Rented,Business,1
CUST01478,31,1835718,1228603,9,607,0,11375,863581,2297496,152976,Self-Employed,Married,Post-Graduate,Owned,Medical,0
CUST01479,39,906889,3611896,11,791,0,27362,6459277,5523013,75574,Unemployed,Single,Doctorate,Rented,Personal,0
CUST01480,28,1695286,198430,1,806,4,16535,1880531,2096257,141273,Business Owner,Married,Graduate,Rented,Personal,0
CUST01481,22,2260888,3219686,28,763,1,9582,3750517,5700790,188407,Salaried,Widowed,Graduate,Rented,Education,0
CUST01482,34,2373527,4328688,11,891,3,32793,5369166,1467486,197793,Salaried,Married,Graduate,Owned,Medical,0
CUST01483,26,1472969,3949375,5,609,5,65822,918126,1308652,122747,Self-Employed,Divorced,Graduate,Mortgaged,Car,1
CUST01484,39,1826112,1569604,15,365,0,8720,6976021,4355518,152176,Salaried,Widowed,Post-Graduate,Mortgaged,Car,0
CUST01485,59,2310025,4489866,5,598,5,74831,2877266,5512805,192502,Self-Employed,Married,Graduate,Rented,Medical,1
CUST01486,28,1998725,1842102,23,491,0,6674,5190327,1642857,166560,Salaried,Married,Post-Graduate,Rented,Education,0
CUST01487,22,854823,3416301,3,801,1,94897,3567441,6991632,71235,Salaried,Married,Graduate,Rented,Personal,0
CUST01488,26,460266,2558023,15,766,3,14211,3619527,6951164,38355,Salaried,Married,Post-Graduate,Rented,Home,1
CUST01489,43,419861,384815,12,554,5,2672,3998430,649633,34988,Self-Employed,Married,Graduate,Owned,Education,1
CUST01490,33,2222822,64531,2,532,3,2688,606232,2434478,185235,Self-Employed,Single,Graduate,Rented,Personal,1
CUST01491,43,1457113,956544,2,395,0,39856,2034172,4448967,121426,Salaried,Married,High School,Rented,Personal,0
CUST01492,23,846413,4676534,16,325,1,24356,7880220,3927448,70534,Salaried,Divorced,Post-Graduate,Mortgaged,Car,1
CUST01493,36,962011,4772192,12,487,4,33140,1306505,2039931,80167,Salaried,Married,Graduate,Owned,Home,1
CUST01494,39,811951,2080021,4,444,3,43333,5022222,4236086,67662,Self-Employed,Married,Graduate,Rented,Personal,1
CUST01495,40,2034481,4844819,5,459,0,80746,1486375,7702231,169540,Self-Employed,Married,Post-Graduate,Rented,Education,0
CUST01496,45,1589160,294806,24,899,3,1023,5434012,2461172,132430,Business Owner,Married,Graduate,Mortgaged,Business,0
CUST01497,55,2216645,4838695,22,708,2,18328,6472438,1752188,184720,Unemployed,Married,Graduate,Rented,Home,0
CUST01498,42,859165,1193035,18,630,0,5523,4742685,5907356,71597,Salaried,Married,Graduate,Owned,Medical,0
CUST01499,58,1260547,232157,25,407,1,773,7737906,4565423,105045,Business Owner,Married,Graduate,Rented,Education,0
CUST01500,44,436076,3801443,3,804,5,105595,2726919,5536583,36339,Salaried,Married,Graduate,Owned,Car,1
CUST01501,33,2432693,1943118,20,686,4,8096,5623169,5171028,202724,Self-Employed,Divorced,Graduate,Rented,Medical,0
CUST01502,31,1352879,1497043,22,608,0,5670,2836097,6086488,112739,Salaried,Single,Graduate,Rented,Personal,0
CUST01503,35,1449580,3810379,6,579,0,52921,5138740,5834202,120798,Self-Employed,Divorced,Graduate,Rented,Home,0
CUST01504,47,1122116,1698651,16,631,2,8847,728657,4847363,93509,Self-Employed,Single,Graduate,Rented,Personal,1
CUST01505,32,786662,3776784,23,803,2,13684,2763846,3635910,65555,Salaried,Widowed,Graduate,Owned,Car,0
CUST01506,61,2378752,1016461,18,732,2,4705,7105230,3681458,198229,Business Owner,Married,Graduate,Rented,Business,0
CUST01507,42,1299092,475249,8,590,4,4950,7802535,2123058,108257,Business Owner,Married,Graduate,Mortgaged,Car,0
CUST01508,59,1735713,1658359,20,700,1,6909,2791541,3591336,144642,Unemployed,Married,Graduate,Rented,Medical,0
CUST01509,51,237679,3066969,23,857,0,11112,2656104,4840051,19806,Salaried,Married,Post-Graduate,Mortgaged,Car,1
CUST01510,36,798436,1163641,1,495,4,96970,3055757,5732276,66536,Unemployed,Married,Graduate,Rented,Car,0
CUST01511,31,2039402,757204,17,840,5,3711,2864489,6183343,169950,Self-Employed,Single,Post-Graduate,Rented,Home,0
CUST01512,53,356412,3758293,15,664,1,20879,9935651,3016281,29701,Self-Employed,Single,Graduate,Rented,Business,1
CUST01513,36,388372,2491386,11,411,2,18874,6545973,5863662,32364,Salaried,Single,Graduate,Mortgaged,Personal,1
CUST01514,32,2053121,2185711,2,880,3,91071,3919544,3498078,171093,Business Owner,Married,Post-Graduate,Owned,Home,0
CUST01515,62,875558,1236444,3,711,0,34345,4673658,2866837,72963,Self-Employed,Married,High School,Owned,Home,0
CUST01516,42,793615,137591,22,531,5,521,5155902,1309368,66134,Self-Employed,Single,Doctorate,Owned,Car,0
CUST01517,24,1478493,313147,24,428,1,1087,5574577,2127074,123207,Unemployed,Married,Graduate,Rented,Education,0
CUST01518,43,608065,3423403,13,849,3,21944,3926083,5437043,50672,Salaried,Single,High School,Rented,Home,1
CUST01519,41,250991,446096,28,793,2,1327,9746808,1731504,20915,Self-Employed,Single,Graduate,Rented,Education,0
CUST01520,59,160457,1272293,27,326,4,3926,2972892,615397,13371,Salaried,Married,Post-Graduate,Owned,Car,1
CUST01521,52,336394,4558920,20,681,1,18995,4330407,2175680,28032,Salaried,Married,High School,Rented,Business,1
CUST01522,30,522547,1752680,17,368,0,8591,157922,7924097,43545,Salaried,Single,Graduate,Owned,Education,1
CUST01523,28,1785873,3735997,28,476,3,11119,4966864,1198206,148822,Salaried,Divorced,Post-Graduate,Mortgaged,Home,0
CUST01524,47,850183,1749446,18,640,5,8099,8563374,1149900,70848,Salaried,Married,Graduate,Owned,Car,1
CUST01525,24,318676,4662528,28,449,3,13876,9972903,3225398,26556,Salaried,Married,High School,Rented,Medical,1
CUST01526,35,183897,4118217,29,607,4,11833,4784221,3063827,15324,Salaried,Single,High School,Rented,Home,1
CUST01527,27,1271144,2376450,6,557,2,33006,1480592,7362400,105928,Self-Employed,Married,Graduate,Rented,Home,0
CUST01528,22,2124300,3437823,20,648,0,14324,7226914,1902245,177025,Salaried,Divorced,Graduate,Rented,Home,0
CUST01529,61,945934,2095797,22,780,2,7938,6441565,3337979,78827,Salaried,Married,Graduate,Mortgaged,Home,0
CUST01530,25,300049,4724812,24,393,5,16405,9590701,2325265,25004,Salaried,Single,Doctorate,Rented,Business,1
CUST01531,22,685986,1824116,11,777,4,13819,5101083,1999138,57165,Salaried,Married,High School,Rented,Business,0
CUST01532,62,1323513,4190465,25,433,4,13968,128030,2579625,110292,Salaried,Married,High School,Owned,Medical,1
CUST01533,30,593630,3100720,15,320,1,17226,9017743,2056914,49469,Unemployed,Single,Graduate,Rented,Home,1
CUST01534,57,2449424,3236247,12,567,3,22473,6782892,5746693,204118,Self-Employed,Married,Graduate,Rented,Medical,0
CUST01535,23,1944016,1790218,5,481,3,29836,8021802,6321031,162001,Salaried,Single,High School,Mortgaged,Medical,0
CUST01536,28,959760,4172720,10,410,3,34772,1274542,1413994,79980,Salaried,Married,Graduate,Rented,Medical,1
CUST01537,26,2386124,3744052,29,553,5,10758,4626120,3967279,198843,Salaried,Married,Post-Graduate,Rented,Medical,1
CUST01538,52,913799,4085694,21,821,4,16213,4633854,2110852,76149,Self-Employed,Married,High School,Mortgaged,Medical,0
CUST01539,48,479422,4016520,22,651,1,15214,2749240,6940651,39951,Unemployed,Divorced,Post-Graduate,Owned,Education,1
CUST01540,42,2354967,830160,26,736,1,2660,8483142,809648,196247,Salaried,Married,Post-Graduate,Rented,Home,0
CUST01541,32,2405250,4385430,8,389,3,45681,1961658,3273295,200437,Salaried,Single,Graduate,Rented,Medical,1
CUST01542,25,884743,4217125,20,345,5,17571,807808,2651679,73728,Self-Employed,Married,Post-Graduate,Owned,Business,1
CUST01543,46,1547691,1251864,11,501,5,9483,2419819,2907741,128974,Salaried,Married,Post-Graduate,Owned,Personal,1
CUST01544,31,557237,4909178,25,764,3,16363,9897173,7529933,46436,Salaried,Married,Graduate,Rented,Education,1
CUST01545,47,1657901,2658759,13,831,3,17043,1223123,4326111,138158,Self-Employed,Divorced,Graduate,Owned,Business,1
CUST01546,51,1771778,1643467,25,361,4,5478,5850274,3040871,147648,Self-Employed,Married,High School,Mortgaged,Education,1
CUST01547,58,1818326,1156050,22,585,5,4378,1912703,6463699,151527,Salaried,Widowed,Graduate,Rented,Education,1
CUST01548,43,1486527,1855346,23,537,0,6722,4010435,6218706,123877,Business Owner,Single,Post-Graduate,Rented,Business,0
CUST01549,22,1804679,235901,27,746,1,728,5563258,1158529,150389,Salaried,Single,Graduate,Rented,Business,0
CUST01550,34,1454365,3468991,23,423,2,12568,293151,3693631,121197,Salaried,Single,Graduate,Owned,Car,1
CUST01551,58,2076556,3553735,10,590,3,29614,2487892,3296799,173046,Self-Employed,Married,Post-Graduate,Owned,Car,0
CUST01552,44,572029,3355500,16,809,1,17476,5909548,3596797,47669,Self-Employed,Single,Doctorate,Rented,Car,0
CUST01553,48,1286151,2767457,14,578,1,16472,243559,2791307,107179,Self-Employed,Single,High School,Rented,Home,1
CUST01554,41,1128528,1845582,2,768,0,76899,4999415,6591767,94044,Self-Employed,Widowed,Graduate,Rented,Business,0
CUST01555,28,1403392,3633440,18,673,0,16821,6075646,7967615,116949,Self-Employed,Single,High School,Rented,Business,0
CUST01556,60,483895,4363343,13,658,2,27970,2231638,214555,40324,Business Owner,Single,Doctorate,Rented,Personal,1
CUST01557,55,910993,483733,12,455,5,3359,1705557,6853170,75916,Self-Employed,Married,Graduate,Mortgaged,Medical,1
CUST01558,64,2392230,1945259,4,895,1,40526,4955430,6919091,199352,Salaried,Single,High School,Rented,Education,0
CUST01559,58,397355,4977854,15,449,1,27654,7214500,2924783,33112,Self-Employed,Single,Graduate,Mortgaged,Business,1
CUST01560,34,1642971,4316747,17,858,1,21160,226613,3881667,136914,Salaried,Single,Graduate,Owned,Business,1
CUST01561,32,1711904,4972025,4,893,5,103583,3444028,816560,142658,Self-Employed,Single,High School,Rented,Medical,1
CUST01562,32,1265111,957304,19,606,3,4198,9994828,2809017,105425,Salaried,Married,Post-Graduate,Rented,Business,0
CUST01563,61,228983,2351749,5,821,3,39195,3423336,1905946,19081,Salaried,Married,Post-Graduate,Rented,Home,1
CUST01564,45,230736,695255,5,729,1,11587,3387932,7254679,19228,Self-Employed,Married,High School,Owned,Business,0
CUST01565,41,797742,4336990,12,742,5,30117,7403035,856755,66478,Self-Employed,Married,Doctorate,Owned,Education,1
